2025-08-19 15:42:23,151 | INFO | TestAddItemToCart | test_add_item_to_cart | 16 | ********** Test Session Started. **********
2026-04-13 22:07:04,352 | INFO | TestLoginParam | test_login_param | 22 | ********** Test Session Started. **********
2026-04-13 22:07:04,353 | INFO | TestLoginParam | test_login_param | 24 | Driver Setup Successful.
2026-04-13 22:07:04,354 | INFO | TestLoginParam | test_login_param | 25 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="609e3e6525df2c861f2e30298664c28b")>
2026-04-13 22:07:05,815 | INFO | TestLoginParam | test_login_param | 30 | Clicked on login button.
2026-04-13 22:07:06,431 | INFO | TestLoginParam | test_login_param | 32 | Inserted data into Email textbox. --> david_shearing@yahoomail.com
2026-04-13 22:07:07,097 | INFO | TestLoginParam | test_login_param | 34 | Inserted data into first name textbox. --> $lA6(3g1#vI!uzFE
2026-04-13 22:07:08,773 | INFO | TestLoginParam | test_login_param | 36 | Clicked on login button.
2026-04-13 22:07:08,776 | INFO | TestLoginParam | test_login_param | 54 | Entered into Elif Block.
2026-04-13 22:07:18,850 | INFO | TestLoginParam | test_login_param | 64 | Entered into Else Block.
2026-04-13 22:07:18,851 | INFO | TestLoginParam | test_login_param | 66 | Appended Data to Status List.
2026-04-13 22:07:18,851 | INFO | TestLoginParam | test_login_param | 69 | Entered into If Block for Assertion.
2026-04-13 22:07:18,851 | INFO | TestLoginParam | test_login_param | 70 | If Fail not in Status List Testcase Passed.
2026-04-13 22:07:18,851 | INFO | TestLoginParam | test_login_param | 71 | Status List: ['Pass']
2026-04-13 22:07:18,852 | INFO | TestLoginParam | test_login_param | 72 | Test "Test_Login_DDT" Passed.
2026-04-13 22:07:18,852 | INFO | TestLoginParam | test_login_param | 81 | ========== Test Session Finished. ==========
2026-04-13 22:07:35,777 | INFO | TestLoginParam | test_login_param | 22 | ********** Test Session Started. **********
2026-04-13 22:07:35,778 | INFO | TestLoginParam | test_login_param | 24 | Driver Setup Successful.
2026-04-13 22:07:35,778 | INFO | TestLoginParam | test_login_param | 25 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="3093671577d7ce30121f081a17b6617a")>
2026-04-13 22:07:36,694 | INFO | TestLoginParam | test_login_param | 30 | Clicked on login button.
2026-04-13 22:07:37,124 | INFO | TestLoginParam | test_login_param | 32 | Inserted data into Email textbox. --> david_shearing@gmail.com
2026-04-13 22:07:37,308 | INFO | TestLoginParam | test_login_param | 34 | Inserted data into first name textbox. --> $lA6(3Bg1#vI!uzFE
2026-04-13 22:07:38,357 | INFO | TestLoginParam | test_login_param | 36 | Clicked on login button.
2026-04-13 22:07:38,358 | INFO | TestLoginParam | test_login_param | 54 | Entered into Elif Block.
2026-04-13 22:07:48,410 | INFO | TestLoginParam | test_login_param | 64 | Entered into Else Block.
2026-04-13 22:07:48,411 | INFO | TestLoginParam | test_login_param | 66 | Appended Data to Status List.
2026-04-13 22:07:48,411 | INFO | TestLoginParam | test_login_param | 69 | Entered into If Block for Assertion.
2026-04-13 22:07:48,413 | INFO | TestLoginParam | test_login_param | 70 | If Fail not in Status List Testcase Passed.
2026-04-13 22:07:48,413 | INFO | TestLoginParam | test_login_param | 71 | Status List: ['Pass']
2026-04-13 22:07:48,413 | INFO | TestLoginParam | test_login_param | 72 | Test "Test_Login_DDT" Passed.
2026-04-13 22:07:48,413 | INFO | TestLoginParam | test_login_param | 81 | ========== Test Session Finished. ==========
2026-04-13 22:08:09,896 | INFO | TestLoginParam | test_login_param | 22 | ********** Test Session Started. **********
2026-04-13 22:08:09,904 | INFO | TestLoginParam | test_login_param | 24 | Driver Setup Successful.
2026-04-13 22:08:09,905 | INFO | TestLoginParam | test_login_param | 25 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="e6a289e966d9eb2905fc6cc8d993555c")>
2026-04-13 22:08:13,441 | INFO | TestLoginParam | test_login_param | 30 | Clicked on login button.
2026-04-13 22:08:14,698 | INFO | TestLoginParam | test_login_param | 32 | Inserted data into Email textbox. --> david_shearing@credence.in
2026-04-13 22:08:15,684 | INFO | TestLoginParam | test_login_param | 34 | Inserted data into first name textbox. --> $lA6(3g1#vI!uzFE
2026-04-13 22:08:17,078 | INFO | TestLoginParam | test_login_param | 36 | Clicked on login button.
2026-04-13 22:08:17,079 | INFO | TestLoginParam | test_login_param | 54 | Entered into Elif Block.
2026-04-13 22:08:27,121 | INFO | TestLoginParam | test_login_param | 64 | Entered into Else Block.
2026-04-13 22:08:27,122 | INFO | TestLoginParam | test_login_param | 66 | Appended Data to Status List.
2026-04-13 22:08:27,123 | INFO | TestLoginParam | test_login_param | 69 | Entered into If Block for Assertion.
2026-04-13 22:08:27,123 | INFO | TestLoginParam | test_login_param | 70 | If Fail not in Status List Testcase Passed.
2026-04-13 22:08:27,124 | INFO | TestLoginParam | test_login_param | 71 | Status List: ['Pass']
2026-04-13 22:08:27,124 | INFO | TestLoginParam | test_login_param | 72 | Test "Test_Login_DDT" Passed.
2026-04-13 22:08:27,124 | INFO | TestLoginParam | test_login_param | 81 | ========== Test Session Finished. ==========
2026-04-13 22:08:40,090 | INFO | TestRegister | test_register | 24 | ********** Test Session Started. **********
2026-04-13 22:08:40,091 | INFO | TestRegister | test_register | 26 | Driver Setup Successful.
2026-04-13 22:08:40,092 | INFO | TestRegister | test_register | 28 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="6162abce2d284df05f9a6d93e11ee8e5")>
2026-04-13 22:08:42,740 | INFO | TestRegister | test_register | 30 | Clicked on Register Button Link and navigate to Register Page.
2026-04-13 22:08:44,498 | INFO | TestRegister | test_register | 32 | Entered Name in Name Text Box. --> Sarah Daye
2026-04-13 22:08:45,858 | INFO | TestRegister | test_register | 34 | Entered Email in Email Text Box. --> sarah_daye@hotmail.com
2026-04-13 22:08:46,240 | INFO | TestRegister | test_register | 36 | Entered Password in Password Text Box. --> &9VXj50iZEq!ht2l
2026-04-13 22:08:46,532 | INFO | TestRegister | test_register | 38 | Entered Password in Confirm Password Text Box. &9VXj50iZEq!ht2l
2026-04-13 22:08:49,091 | INFO | TestRegister | test_register | 40 | Clicked on Register Button.
2026-04-13 22:08:49,250 | INFO | TestRegister | test_register | 43 | Entered info If block.
2026-04-13 22:08:49,288 | INFO | TestRegister | test_register | 44 | Sarah Daye == Sarah Daye
2026-04-13 22:08:49,289 | INFO | TestRegister | test_register | 45 | User Registration Successful.
2026-04-13 22:08:49,289 | INFO | TestRegister | test_register | 46 | Test Register Passed.
2026-04-13 22:08:49,672 | INFO | TestRegister | test_register | 48 | Captured Screenshot.
2026-04-13 22:08:49,952 | INFO | TestRegister | test_register | 60 | ========== Test Session Finished. ==========
2026-04-13 22:09:06,618 | INFO | TestURLCheck | test_url_check | 22 | ********** Test Session Started. **********
2026-04-13 22:09:06,619 | INFO | TestURLCheck | test_url_check | 24 | Driver Setup Successful.
2026-04-13 22:09:06,620 | INFO | TestURLCheck | test_url_check | 25 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="ae7fa517a535712129fc61f3348469de")>
2026-04-13 22:09:07,841 | INFO | TestURLCheck | test_url_check | 29 | Entered into If Block.
2026-04-13 22:09:07,876 | INFO | TestURLCheck | test_url_check | 30 | Title of the Page is: CredKart
2026-04-13 22:09:07,877 | INFO | TestURLCheck | test_url_check | 31 | Test URL Check Passed
2026-04-13 22:09:08,303 | INFO | TestURLCheck | test_url_check | 33 | Screenshot Captured.
2026-04-13 22:09:08,303 | INFO | TestURLCheck | test_url_check | 43 | ========== Test Session Finished. ==========
2026-04-13 22:27:21,437 | INFO | TestAddItemToCart | test_add_item_to_cart | 26 | ********** Test Session Started. **********
2026-04-13 22:27:21,442 | INFO | TestAddItemToCart | test_add_item_to_cart | 29 | Driver Setup Successful.
2026-04-13 22:27:21,442 | INFO | TestAddItemToCart | test_add_item_to_cart | 30 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="0eac4f3fec1f12c96555821e9cd15ef2")>
2026-04-13 22:27:23,917 | INFO | TestAddItemToCart | test_add_item_to_cart | 32 | Clicked on Login Button Link and navigate to Login Page.
2026-04-13 22:27:24,627 | INFO | TestAddItemToCart | test_add_item_to_cart | 34 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-04-13 22:27:25,227 | INFO | TestAddItemToCart | test_add_item_to_cart | 36 | Entered Password in Password Text Box. --> $lA6(3Bg1#vI!uzFE
2026-04-13 22:27:27,459 | INFO | TestAddItemToCart | test_add_item_to_cart | 38 | Clicked on Login Button.
2026-04-13 22:27:28,169 | INFO | TestAddItemToCart | test_add_item_to_cart | 42 | Item Selected.
2026-04-13 22:27:29,273 | INFO | TestAddItemToCart | test_add_item_to_cart | 44 | Item Added To Cart.
2026-04-13 22:27:29,355 | INFO | TestAddItemToCart | test_add_item_to_cart | 47 | Entered info If block.
2026-04-13 22:27:29,356 | INFO | TestAddItemToCart | test_add_item_to_cart | 48 | Item Added Successfully.
2026-04-13 22:27:29,674 | INFO | TestAddItemToCart | test_add_item_to_cart | 50 | Captured Screenshot.
2026-04-13 22:27:30,547 | INFO | TestAddItemToCart | test_add_item_to_cart | 53 | Clicked on Continue Shopping Button.
2026-04-13 22:27:30,855 | INFO | TestAddItemToCart | test_add_item_to_cart | 55 | Clicked on Logout Dropdown Button.
2026-04-13 22:27:32,261 | INFO | TestAddItemToCart | test_add_item_to_cart | 57 | Clicked on Logout Button.
2026-04-13 22:27:32,262 | INFO | TestAddItemToCart | test_add_item_to_cart | 58 | Test "Add Item To Cart" Passed.
2026-04-13 22:27:32,262 | INFO | TestAddItemToCart | test_add_item_to_cart | 69 | ========== Test Session Finished. ==========
2026-04-13 22:27:40,380 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 26 | ********** Test Session Started. **********
2026-04-13 22:27:40,381 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 29 | Driver Setup Successful.
2026-04-13 22:27:40,382 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 30 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="3fcbc6c322f2d0fbf96c3b4b8f8a6466")>
2026-04-13 22:27:42,534 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 32 | Clicked on Login Button Link and navigate to Login Page.
2026-04-13 22:27:43,339 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 34 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-04-13 22:27:43,572 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 36 | Entered Password in Password Text Box. --> $lA6(3Bg1#vI!uzFE
2026-04-13 22:27:45,636 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 38 | Clicked on Login Button.
2026-04-13 22:27:46,355 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 42 | Item Selected.
2026-04-13 22:27:47,548 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 46 | Item was Added to Wishlist.
2026-04-13 22:27:47,638 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 49 | Entered info If block.
2026-04-13 22:27:47,639 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 50 | Item Added Wishlist Successfully.
2026-04-13 22:27:47,818 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 52 | Captured Screenshot.
2026-04-13 22:27:48,279 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 55 | Clicked on Logout Dropdown Button.
2026-04-13 22:27:49,789 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 57 | Clicked on Logout Button.
2026-04-13 22:27:49,789 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 58 | Test "Add Item To Wishlist" Passed.
2026-04-13 22:27:49,790 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 69 | ========== Test Session Finished. ==========
2026-04-13 22:27:58,480 | INFO | TestEmptyCart | test_empty_cart | 26 | ********** Test Session Started. **********
2026-04-13 22:27:58,481 | INFO | TestEmptyCart | test_empty_cart | 29 | Driver Setup Successful.
2026-04-13 22:27:58,481 | INFO | TestEmptyCart | test_empty_cart | 30 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="9cf0010b41f650c9c5c8c61e32740724")>
2026-04-13 22:28:00,188 | INFO | TestEmptyCart | test_empty_cart | 32 | Clicked on Login Button Link and navigate to Login Page.
2026-04-13 22:28:00,717 | INFO | TestEmptyCart | test_empty_cart | 34 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-04-13 22:28:01,222 | INFO | TestEmptyCart | test_empty_cart | 36 | Entered Password in Password Text Box. --> $lA6(3Bg1#vI!uzFE
2026-04-13 22:28:03,459 | INFO | TestEmptyCart | test_empty_cart | 38 | Clicked on Login Button.
2026-04-13 22:28:04,395 | INFO | TestEmptyCart | test_empty_cart | 42 | Item Selected.
2026-04-13 22:28:05,743 | INFO | TestEmptyCart | test_empty_cart | 44 | Item Added To Cart.
2026-04-13 22:28:06,027 | INFO | TestEmptyCart | test_empty_cart | 48 | Clicked on Empty Cart Button.
2026-04-13 22:28:07,136 | INFO | TestEmptyCart | test_empty_cart | 51 | Entered info If block.
2026-04-13 22:28:07,136 | INFO | TestEmptyCart | test_empty_cart | 52 | Item Removed From Cart Successfully.
2026-04-13 22:28:07,318 | INFO | TestEmptyCart | test_empty_cart | 54 | Captured Screenshot.
2026-04-13 22:28:07,577 | INFO | TestEmptyCart | test_empty_cart | 57 | Clicked on Logout Dropdown Button.
2026-04-13 22:28:07,761 | INFO | TestEmptyCart | test_empty_cart | 59 | Clicked on Logout Button.
2026-04-13 22:28:07,762 | INFO | TestEmptyCart | test_empty_cart | 60 | Test "Test Empty Cart" Passed.
2026-04-13 22:28:07,762 | INFO | TestEmptyCart | test_empty_cart | 71 | ========== Test Session Finished. ==========
2026-04-13 22:28:21,651 | INFO | TestEmptyWishlist | test_empty_wishlist | 27 | ********** Test Session Started. **********
2026-04-13 22:28:21,653 | INFO | TestEmptyWishlist | test_empty_wishlist | 30 | Driver Setup Successful.
2026-04-13 22:28:21,654 | INFO | TestEmptyWishlist | test_empty_wishlist | 31 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="9990162a886844c3233fc3c08ad28c43")>
2026-04-13 22:28:24,706 | INFO | TestEmptyWishlist | test_empty_wishlist | 33 | Clicked on Login Button Link and navigate to Login Page.
2026-04-13 22:28:25,096 | INFO | TestEmptyWishlist | test_empty_wishlist | 35 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-04-13 22:28:25,339 | INFO | TestEmptyWishlist | test_empty_wishlist | 37 | Entered Password in Password Text Box. --> $lA6(3Bg1#vI!uzFE
2026-04-13 22:28:27,157 | INFO | TestEmptyWishlist | test_empty_wishlist | 39 | Clicked on Login Button.
2026-04-13 22:28:27,817 | INFO | TestEmptyWishlist | test_empty_wishlist | 43 | Item Selected.
2026-04-13 22:28:27,972 | INFO | TestEmptyWishlist | test_empty_wishlist | 47 | Item was Added to Wishlist.
2026-04-13 22:28:29,504 | INFO | TestEmptyWishlist | test_empty_wishlist | 49 | Clicked on Wishlist Button.
2026-04-13 22:28:30,543 | INFO | TestEmptyWishlist | test_empty_wishlist | 53 | Clicked on Empty Wishlist Button.
2026-04-13 22:28:30,598 | INFO | TestEmptyWishlist | test_empty_wishlist | 56 | Entered info If block.
2026-04-13 22:28:30,599 | INFO | TestEmptyWishlist | test_empty_wishlist | 57 | Item Removed From Wishlist Successfully.
2026-04-13 22:28:30,780 | INFO | TestEmptyWishlist | test_empty_wishlist | 59 | Captured Screenshot.
2026-04-13 22:28:31,037 | INFO | TestEmptyWishlist | test_empty_wishlist | 62 | Clicked on Logout Dropdown Button.
2026-04-13 22:28:32,474 | INFO | TestEmptyWishlist | test_empty_wishlist | 64 | Clicked on Logout Button.
2026-04-13 22:28:32,475 | INFO | TestEmptyWishlist | test_empty_wishlist | 65 | Test "Test Empty Wishlist" Passed.
2026-04-13 22:28:32,475 | INFO | TestEmptyWishlist | test_empty_wishlist | 76 | ========== Test Session Finished. ==========
2026-04-13 22:28:38,949 | INFO | TestEndToEnd | test_end_to_end | 33 | ********** Test Session Started. **********
2026-04-13 22:28:38,955 | INFO | TestEndToEnd | test_end_to_end | 36 | Driver Setup Successful.
2026-04-13 22:28:38,955 | INFO | TestEndToEnd | test_end_to_end | 37 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="a962c99e05f61469398623f434693c30")>
2026-04-13 22:28:41,181 | INFO | TestEndToEnd | test_end_to_end | 39 | Clicked on Login Button Link and navigate to Login Page.
2026-04-13 22:28:42,196 | INFO | TestEndToEnd | test_end_to_end | 41 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-04-13 22:28:42,545 | INFO | TestEndToEnd | test_end_to_end | 43 | Entered Password in Password Text Box. --> $lA6(3Bg1#vI!uzFE
2026-04-13 22:28:45,721 | INFO | TestEndToEnd | test_end_to_end | 45 | Clicked on Login Button.
2026-04-13 22:28:45,722 | INFO | TestEndToEnd | test_end_to_end | 52 | Interation No: 1
2026-04-13 22:28:46,727 | INFO | TestEndToEnd | test_end_to_end | 54 | Item Selected.
2026-04-13 22:28:48,125 | INFO | TestEndToEnd | test_end_to_end | 56 | Item Added To Cart.
2026-04-13 22:28:48,872 | INFO | TestEndToEnd | test_end_to_end | 58 | Clicked on Continue Shopping Button.
2026-04-13 22:28:48,872 | INFO | TestEndToEnd | test_end_to_end | 52 | Interation No: 2
2026-04-13 22:28:49,820 | INFO | TestEndToEnd | test_end_to_end | 54 | Item Selected.
2026-04-13 22:28:51,377 | INFO | TestEndToEnd | test_end_to_end | 56 | Item Added To Cart.
2026-04-13 22:28:52,351 | INFO | TestEndToEnd | test_end_to_end | 58 | Clicked on Continue Shopping Button.
2026-04-13 22:28:52,354 | INFO | TestEndToEnd | test_end_to_end | 52 | Interation No: 3
2026-04-13 22:28:53,269 | INFO | TestEndToEnd | test_end_to_end | 54 | Item Selected.
2026-04-13 22:28:54,864 | INFO | TestEndToEnd | test_end_to_end | 56 | Item Added To Cart.
2026-04-13 22:28:55,678 | INFO | TestEndToEnd | test_end_to_end | 58 | Clicked on Continue Shopping Button.
2026-04-13 22:28:55,679 | INFO | TestEndToEnd | test_end_to_end | 52 | Interation No: 4
2026-04-13 22:28:56,511 | INFO | TestEndToEnd | test_end_to_end | 54 | Item Selected.
2026-04-13 22:28:57,843 | INFO | TestEndToEnd | test_end_to_end | 56 | Item Added To Cart.
2026-04-13 22:28:58,597 | INFO | TestEndToEnd | test_end_to_end | 58 | Clicked on Continue Shopping Button.
2026-04-13 22:28:59,483 | INFO | TestEndToEnd | test_end_to_end | 61 | Clicked on Cart Button.
2026-04-13 22:29:00,105 | INFO | TestEndToEnd | test_end_to_end | 65 | Entered info First If block.
2026-04-13 22:29:00,358 | INFO | TestEndToEnd | test_end_to_end | 66 | Both Expected Subtotal: 2799.97 and Actual Subtotal: 2799.97 are Equal.
2026-04-13 22:29:00,744 | INFO | TestEndToEnd | test_end_to_end | 70 | Entered info Second If block.
2026-04-13 22:29:01,083 | INFO | TestEndToEnd | test_end_to_end | 71 | Both Expected Grand Total: 3163.97 and Actual Grand Total: 3163.97 are Equal.
2026-04-13 22:29:03,107 | INFO | TestEndToEnd | test_end_to_end | 74 | Clicked on Proceed to Checkout Button.
2026-04-13 22:29:03,359 | INFO | TestEndToEnd | test_end_to_end | 76 | Entered First Name. --> David
2026-04-13 22:29:03,605 | INFO | TestEndToEnd | test_end_to_end | 78 | Entered Last Name. --> Shearing
2026-04-13 22:29:03,789 | INFO | TestEndToEnd | test_end_to_end | 80 | Entered Phone Number. --> 1113905214
2026-04-13 22:29:04,090 | INFO | TestEndToEnd | test_end_to_end | 82 | Entered Address. --> Beside PWD office, Shivaji Nagar
2026-04-13 22:29:04,239 | INFO | TestEndToEnd | test_end_to_end | 84 | Entered Zip Code. --> 431104
2026-04-13 22:29:04,528 | INFO | TestEndToEnd | test_end_to_end | 86 | Entered City Name.
2026-04-13 22:29:04,756 | INFO | TestEndToEnd | test_end_to_end | 88 | Entered Owner Details. --> David Shearing
2026-04-13 22:29:05,405 | INFO | TestEndToEnd | test_end_to_end | 91 | Entered Card Number. --> ['5281', '0370', '4891', '6168']
2026-04-13 22:29:05,606 | INFO | TestEndToEnd | test_end_to_end | 93 | Entered Expiry Year.
2026-04-13 22:29:05,798 | INFO | TestEndToEnd | test_end_to_end | 95 | Entered Expiry Month.
2026-04-13 22:29:07,078 | INFO | TestEndToEnd | test_end_to_end | 97 | Clicked on Continue to Checkout Button.
2026-04-13 22:29:07,137 | INFO | TestEndToEnd | test_end_to_end | 100 | Entered info Third If block.
2026-04-13 22:29:07,171 | INFO | TestEndToEnd | test_end_to_end | 101 | Order Placed Successfully, Order Number is: "15301942".
2026-04-13 22:29:07,418 | INFO | TestEndToEnd | test_end_to_end | 103 | Captured Screenshot.
2026-04-13 22:29:08,365 | INFO | TestEndToEnd | test_end_to_end | 106 | Clicked on Logout Dropdown Button.
2026-04-13 22:29:10,144 | INFO | TestEndToEnd | test_end_to_end | 108 | Clicked on Logout Button.
2026-04-13 22:29:10,144 | INFO | TestEndToEnd | test_end_to_end | 109 | Test "End To End" Passed.
2026-04-13 22:29:10,144 | INFO | TestEndToEnd | test_end_to_end | 120 | ========== Test Session Finished. ==========
2026-04-13 22:29:25,087 | INFO | TestLogin | test_login | 25 | ********** Test Session Started. **********
2026-04-13 22:29:25,087 | INFO | TestLogin | test_login | 27 | Driver Setup Successful.
2026-04-13 22:29:25,088 | INFO | TestLogin | test_login | 28 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="0aeec5e9bb4df18aef894361f3ca51bb")>
2026-04-13 22:29:26,621 | INFO | TestLogin | test_login | 31 | Clicked on Login Button Link and navigate to Login Page.
2026-04-13 22:29:26,969 | INFO | TestLogin | test_login | 33 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-04-13 22:29:27,231 | INFO | TestLogin | test_login | 35 | Entered Password in Name Text Box. --> $lA6(3Bg1#vI!uzFE
2026-04-13 22:29:29,762 | INFO | TestLogin | test_login | 37 | Clicked on Login Button.
2026-04-13 22:29:29,906 | INFO | TestLogin | test_login | 40 | Entered info If block.
2026-04-13 22:29:29,907 | INFO | TestLogin | test_login | 41 | User Login Successful.
2026-04-13 22:29:29,907 | INFO | TestLogin | test_login | 42 | Test Login Passed.
2026-04-13 22:29:30,253 | INFO | TestLogin | test_login | 44 | Captured Screenshot.
2026-04-13 22:29:32,245 | INFO | TestLogin | test_login | 48 | Clicked on Logout Button
2026-04-13 22:29:32,245 | INFO | TestLogin | test_login | 59 | ========== Test Session Finished. ==========
2026-04-13 22:29:40,581 | INFO | TestLoginDDT | test_login_ddt | 25 | ********** Test Session Started. **********
2026-04-13 22:29:40,582 | INFO | TestLoginDDT | test_login_ddt | 27 | Driver Setup Successful.
2026-04-13 22:29:40,583 | INFO | TestLoginDDT | test_login_ddt | 28 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="259492d38ee727dc17eae7033caa5ee4")>
2026-04-13 22:29:40,924 | INFO | TestLoginDDT | test_login_ddt | 30 | Number of Rows in Table: 5 including Header.
2026-04-13 22:29:40,925 | INFO | TestLoginDDT | test_login_ddt | 38 | Entered into for loop, Interation No.: 1.
2026-04-13 22:29:42,896 | INFO | TestLoginDDT | test_login_ddt | 44 | Clicked on Login Button.
2026-04-13 22:29:43,363 | INFO | TestLoginDDT | test_login_ddt | 46 | Entered Email Address: david_shearing@yahoomail.com.
2026-04-13 22:29:43,618 | INFO | TestLoginDDT | test_login_ddt | 48 | Entered Password: $lA6(3Bg1#vI!uzFE.
2026-04-13 22:29:45,500 | INFO | TestLoginDDT | test_login_ddt | 50 | Clicked on Login Button.
2026-04-13 22:29:45,500 | INFO | TestLoginDDT | test_login_ddt | 53 | Entered into If Block.
2026-04-13 22:29:45,601 | INFO | TestLoginDDT | test_login_ddt | 55 | Entered into Nested If Block within If Block.
2026-04-13 22:29:45,601 | INFO | TestLoginDDT | test_login_ddt | 57 | Appended data to Status List.
2026-04-13 22:29:45,735 | INFO | TestLoginDDT | test_login_ddt | 59 | Clicked on Logout DropDown Button.
2026-04-13 22:29:47,274 | INFO | TestLoginDDT | test_login_ddt | 61 | Clicked on Logout Button.
2026-04-13 22:29:47,274 | INFO | TestLoginDDT | test_login_ddt | 38 | Entered into for loop, Interation No.: 2.
2026-04-13 22:29:47,981 | INFO | TestLoginDDT | test_login_ddt | 44 | Clicked on Login Button.
2026-04-13 22:29:48,180 | INFO | TestLoginDDT | test_login_ddt | 46 | Entered Email Address: david_shearing@yahoomail.com.
2026-04-13 22:29:48,480 | INFO | TestLoginDDT | test_login_ddt | 48 | Entered Password: $lA6(3g1#vI!uzFE.
2026-04-13 22:29:49,580 | INFO | TestLoginDDT | test_login_ddt | 50 | Clicked on Login Button.
2026-04-13 22:29:49,580 | INFO | TestLoginDDT | test_login_ddt | 69 | Entered into Elif Block.
2026-04-13 22:29:59,620 | INFO | TestLoginDDT | test_login_ddt | 80 | Entered into Else Block.
2026-04-13 22:29:59,620 | INFO | TestLoginDDT | test_login_ddt | 82 | Appended Data to Status List.
2026-04-13 22:29:59,621 | INFO | TestLoginDDT | test_login_ddt | 38 | Entered into for loop, Interation No.: 3.
2026-04-13 22:30:00,505 | INFO | TestLoginDDT | test_login_ddt | 44 | Clicked on Login Button.
2026-04-13 22:30:00,779 | INFO | TestLoginDDT | test_login_ddt | 46 | Entered Email Address: david_shearing@gmail.com.
2026-04-13 22:30:01,078 | INFO | TestLoginDDT | test_login_ddt | 48 | Entered Password: $lA6(3Bg1#vI!uzFE.
2026-04-13 22:30:02,519 | INFO | TestLoginDDT | test_login_ddt | 50 | Clicked on Login Button.
2026-04-13 22:30:02,520 | INFO | TestLoginDDT | test_login_ddt | 69 | Entered into Elif Block.
2026-04-13 22:30:12,589 | INFO | TestLoginDDT | test_login_ddt | 80 | Entered into Else Block.
2026-04-13 22:30:12,589 | INFO | TestLoginDDT | test_login_ddt | 82 | Appended Data to Status List.
2026-04-13 22:30:12,589 | INFO | TestLoginDDT | test_login_ddt | 38 | Entered into for loop, Interation No.: 4.
2026-04-13 22:30:13,520 | INFO | TestLoginDDT | test_login_ddt | 44 | Clicked on Login Button.
2026-04-13 22:30:13,723 | INFO | TestLoginDDT | test_login_ddt | 46 | Entered Email Address: david_shearing@credence.in.
2026-04-13 22:30:13,926 | INFO | TestLoginDDT | test_login_ddt | 48 | Entered Password: $lA6(3g1#vI!uzFE.
2026-04-13 22:30:15,357 | INFO | TestLoginDDT | test_login_ddt | 50 | Clicked on Login Button.
2026-04-13 22:30:15,357 | INFO | TestLoginDDT | test_login_ddt | 69 | Entered into Elif Block.
2026-04-13 22:30:25,401 | INFO | TestLoginDDT | test_login_ddt | 80 | Entered into Else Block.
2026-04-13 22:30:25,402 | INFO | TestLoginDDT | test_login_ddt | 82 | Appended Data to Status List.
2026-04-13 22:30:25,402 | INFO | TestLoginDDT | test_login_ddt | 85 | Entered into If Block for Assertion.
2026-04-13 22:30:25,402 | INFO | TestLoginDDT | test_login_ddt | 86 | If Fail not in Status List Testcase Passed.
2026-04-13 22:30:25,402 | INFO | TestLoginDDT | test_login_ddt | 87 | Status List: ['Pass', 'Pass', 'Pass', 'Pass']
2026-04-13 22:30:25,402 | INFO | TestLoginDDT | test_login_ddt | 88 | Test "Test_Login_DDT" Passed.
2026-04-13 22:30:25,402 | INFO | TestLoginDDT | test_login_ddt | 97 | ========== Test Session Finished. ==========
2026-04-13 22:30:35,939 | INFO | TestLoginParam | test_login_param | 22 | ********** Test Session Started. **********
